"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS"
"USC00284339","JERSEY CITY, NJ US","1988-09-12","0.0","23.3","13.3","16.7"
"USC00284339","JERSEY CITY, NJ US","1988-09-13","21.3","22.2","15.6","17.2"
"USC00284339","JERSEY CITY, NJ US","1988-09-14","0.0","22.2","12.8","17.2"
"USC00284339","JERSEY CITY, NJ US","1988-09-15","0.0","20.0","11.7","12.2"
"USC00284339","JERSEY CITY, NJ US","1988-09-16","0.0","19.4","8.9","13.3"
"USC00284339","JERSEY CITY, NJ US","1988-09-17","3.8","17.8","11.7","14.4"
"USC00284339","JERSEY CITY, NJ US","1988-09-18","0.0","17.8","12.8","15.6"
"USC00284339","JERSEY CITY, NJ US","1988-09-19","0.0","26.7","12.2","20.0"
"USC00284339","JERSEY CITY, NJ US","1988-09-20","0.0","25.0","18.3","20.0"
"USC00284339","JERSEY CITY, NJ US","1988-09-21","0.0","25.0","16.7","16.7"
"USC00284339","JERSEY CITY, NJ US","1988-09-22","0.0","23.3","15.6","16.7"
"USC00284339","JERSEY CITY, NJ US","1988-09-23","0.0","24.4","16.7","21.1"
"USC00284339","JERSEY CITY, NJ US","1988-09-24","0.0","21.1","15.0","17.8"
"USC00284339","JERSEY CITY, NJ US","1988-09-25","0.0","18.9","14.4","15.0"
"USC00284339","JERSEY CITY, NJ US","1988-09-26","0.0","23.3","11.1","16.7"
"USC00284339","JERSEY CITY, NJ US","1988-09-27","0.0","20.0","11.1","16.1"
"USC00284339","JERSEY CITY, NJ US","1988-09-28","0.0","24.4","13.3","20.6"
"USC00284339","JERSEY CITY, NJ US","1988-09-29","0.0","17.2","9.4","11.7"
"USC00284339","JERSEY CITY, NJ US","1988-09-30","0.0","17.8","11.7","14.4"
"USC00284339","JERSEY CITY, NJ US","1988-10-01","0.0","22.2","13.3","16.7"
"USC00284339","JERSEY CITY, NJ US","1988-10-02","7.6","24.4","15.6","17.8"
"USC00284339","JERSEY CITY, NJ US","1988-10-03","0.0","17.8","13.3","14.4"
"USC00284339","JERSEY CITY, NJ US","1988-10-04","0.0","14.4","10.6","12.2"
"USC00284339","JERSEY CITY, NJ US","1988-10-05","0.0","15.0","10.0","10.6"
"USC00284339","JERSEY CITY, NJ US","1988-10-06","0.0","13.9","5.6","8.9"
"USC00284339","JERSEY CITY, NJ US","1988-10-07","10.2","11.1","6.7","6.7"
"USC00284339","JERSEY CITY, NJ US","1988-10-08","11.7","6.7","3.3","3.3"
"USC00284339","JERSEY CITY, NJ US","1988-10-09","0.0","13.3","1.1","7.8"
"USC00284339","JERSEY CITY, NJ US","1988-10-10","0.0","11.1","8.9","9.4"
"USC00284339","JERSEY CITY, NJ US","1988-10-11","0.0","14.4","7.8","11.1"
"USC00284339","JERSEY CITY, NJ US","1988-10-12","0.0","12.2","7.8","7.8"
"USC00284339","JERSEY CITY, NJ US","1988-10-13","0.0","10.0","2.2","3.3"
"USC00284339","JERSEY CITY, NJ US","1988-10-14","0.0","11.1","1.1","7.2"
"USC00284339","JERSEY CITY, NJ US","1988-10-15","0.0","17.2","6.1","15.6"
"USC00284339","JERSEY CITY, NJ US","1988-10-16","0.0","18.3","12.2","13.3"
"USC00284339","JERSEY CITY, NJ US","1988-10-17","0.0","20.0","14.4","14.4"
"USC00284339","JERSEY CITY, NJ US","1988-10-18","0.0","16.7","12.2","12.2"
"USC00284339","JERSEY CITY, NJ US","1988-10-19","0.0","12.2","7.2","7.2"
"USC00284339","JERSEY CITY, NJ US","1988-10-20","0.0","11.1","2.8","6.7"
"USC00284339","JERSEY CITY, NJ US","1988-10-21","28.7","10.6","4.4","8.3"
"USC00284339","JERSEY CITY, NJ US","1988-10-22","12.7","10.6","3.9","3.9"
"USC00284339","JERSEY CITY, NJ US","1988-10-23","0.0","12.8","-2.8","8.9"
"USC00284339","JERSEY CITY, NJ US","1988-10-24","0.0","15.6","8.9","8.9"
"USC00284339","JERSEY CITY, NJ US","1988-10-25","0.0","10.0","6.1","6.7"
"USC00284339","JERSEY CITY, NJ US","1988-10-26","0.0","11.1","2.2","5.6"
"USC00284339","JERSEY CITY, NJ US","1988-10-27","0.0","11.1","2.2","6.1"
"USC00284339","JERSEY CITY, NJ US","1988-10-28","0.8","13.3","2.8","8.9"
"USC00284339","JERSEY CITY, NJ US","1988-10-29","0.0","12.2","3.3","5.6"
"USC00284339","JERSEY CITY, NJ US","1988-10-30","0.0","7.8","2.8","2.8"
"USC00284339","JERSEY CITY, NJ US","1988-10-31","0.0","6.7","0.6","2.8"
"USC00284339","JERSEY CITY, NJ US","1988-11-01","33.0","6.7","1.7","1.7"
"USC00284339","JERSEY CITY, NJ US","1988-11-02","0.0","8.9","2.8","3.3"
"USC00284339","JERSEY CITY, NJ US","1988-11-03","0.0","12.2","3.3","6.7"
"USC00284339","JERSEY CITY, NJ US","1988-11-04","0.0","15.0","5.6","10.0"
"USC00284339","JERSEY CITY, NJ US","1988-11-05","26.7","15.6","10.0","13.3"
"USC00284339","JERSEY CITY, NJ US","1988-11-06","0.0","16.1","11.1","12.2"
"USC00284339","JERSEY CITY, NJ US","1988-11-07","0.0","10.6","5.6","5.6"
"USC00284339","JERSEY CITY, NJ US","1988-11-08","0.0","10.6","5.6","7.8"
"USC00284339","JERSEY CITY, NJ US","1988-11-09","0.0","11.1","5.6","10.0"
"USC00284339","JERSEY CITY, NJ US","1988-11-10","5.3","12.2","6.1","9.4"
"USC00284339","JERSEY CITY, NJ US","1988-11-11","0.0","13.9","8.9","8.9"
"USC00284339","JERSEY CITY, NJ US","1988-11-12","0.0","8.9","1.7","5.6"
"USC00284339","JERSEY CITY, NJ US","1988-11-13","12.7","12.8","5.6","7.8"
"USC00284339","JERSEY CITY, NJ US","1988-11-14","0.0","13.3","4.4","10.0"
"USC00284339","JERSEY CITY, NJ US","1988-11-15","0.0","13.9","4.4","8.9"
"USC00284339","JERSEY CITY, NJ US","1988-11-16","0.0","11.1","4.4","8.9"
"USC00284339","JERSEY CITY, NJ US","1988-11-17","36.8","13.3","7.8","7.8"
"USC00284339","JERSEY CITY, NJ US","1988-11-18","0.0","11.1","3.3","6.7"
"USC00284339","JERSEY CITY, NJ US","1988-11-19","0.0","10.0","2.2","5.6"
"USC00284339","JERSEY CITY, NJ US","1988-11-20","47.0","11.1","5.6","6.7"
"USC00284339","JERSEY CITY, NJ US","1988-11-21","0.0","8.3","2.2","2.2"
"USC00284339","JERSEY CITY, NJ US","1988-11-22","0.0","8.3","0.0","4.4"
"USC00284339","JERSEY CITY, NJ US","1988-11-23","0.0","9.4","0.6","4.4"
"USC00284339","JERSEY CITY, NJ US","1988-11-24","0.0","5.6","-1.7","0.0"
"USC00284339","JERSEY CITY, NJ US","1988-11-25","0.0","12.2","-1.1","5.0"
"USC00284339","JERSEY CITY, NJ US","1988-11-26","0.0","15.0","5.6","6.1"
"USC00284339","JERSEY CITY, NJ US","1988-11-27","31.8","15.0","6.1","8.3"
"USC00284339","JERSEY CITY, NJ US","1988-11-28","30.5","14.4","4.4","4.4"
"USC00284339","JERSEY CITY, NJ US","1988-11-29","0.0","7.2","2.2","2.8"
"USC00284339","JERSEY CITY, NJ US","1988-11-30","0.0","8.9","2.2","5.0"
"USC00284339","JERSEY CITY, NJ US","1988-12-01","0.0","5.6","3.3","3.3"
"USC00284339","JERSEY CITY, NJ US","1988-12-02","0.0","3.9","-0.6","3.3"
"USC00284339","JERSEY CITY, NJ US","1988-12-03","0.0","10.6","0.0","6.7"
"USC00284339","JERSEY CITY, NJ US","1988-12-04","0.0","5.6","2.2","2.8"
"USC00284339","JERSEY CITY, NJ US","1988-12-05","0.0","3.3","-1.1","1.1"
"USC00284339","JERSEY CITY, NJ US","1988-12-06","0.0","8.9","0.0","5.0"
"USC00284339","JERSEY CITY, NJ US","1988-12-07","0.0","14.4","2.2","5.6"
"USC00284339","JERSEY CITY, NJ US","1988-12-08","0.0","6.1","2.2","2.2"
"USC00284339","JERSEY CITY, NJ US","1988-12-09","0.0","2.2","-2.8","-2.2"
"USC00284339","JERSEY CITY, NJ US","1988-12-10","0.0","-1.1","-8.9","-2.2"
"USC00284339","JERSEY CITY, NJ US","1988-12-11","0.0","0.0","-12.2","-12.2"
"USC00284339","JERSEY CITY, NJ US","1988-12-12","0.0","-7.8","-14.4","-13.9"
"USC00284339","JERSEY CITY, NJ US","1988-12-13","0.8","-4.4","-13.9","-5.6"
"USC00284339","JERSEY CITY, NJ US","1988-12-14","0.0","2.2","-5.6","-1.1"
"USC00284339","JERSEY CITY, NJ US","1988-12-15","0.0","4.4","-5.0","-5.0"
"USC00284339","JERSEY CITY, NJ US","1988-12-16","0.0","-3.3","-7.8","-6.7"
"USC00284339","JERSEY CITY, NJ US","1988-12-17","0.0","-3.9","-8.3","-8.3"
"USC00284339","JERSEY CITY, NJ US","1988-12-18","0.0","-1.1","-8.3","-4.4"
"USC00284339","JERSEY CITY, NJ US","1988-12-19","0.0","2.2","-6.7","0.0"
"USC00284339","JERSEY CITY, NJ US","1988-12-20","0.0","8.9","0.0","7.8"
"USC00284339","JERSEY CITY, NJ US","1988-12-21","2.0","10.0","4.4","4.4"
"USC00284339","JERSEY CITY, NJ US","1988-12-22","0.0","4.4","-3.3","-3.3"
"USC00284339","JERSEY CITY, NJ US","1988-12-23","16.8","5.6","-4.4","-2.2"
"USC00284339","JERSEY CITY, NJ US","1988-12-24","0.0","13.3","-3.3","13.3"
"USC00284339","JERSEY CITY, NJ US","1988-12-25","0.0","7.8","2.2","2.2"
"USC00284339","JERSEY CITY, NJ US","1988-12-26","0.0","2.2","-2.8","-2.8"
"USC00284339","JERSEY CITY, NJ US","1988-12-27","0.0","2.2","-4.4","-3.3"
"USC00284339","JERSEY CITY, NJ US","1988-12-28","26.2","13.3","-3.3","4.4"
"USC00284339","JERSEY CITY, NJ US","1988-12-29","0.0","6.7","-1.7","-1.7"
"USC00284339","JERSEY CITY, NJ US","1988-12-30","0.0","0.0","-4.4","-2.2"
"USC00284339","JERSEY CITY, NJ US","1988-12-31","0.0","3.3","-2.2","-1.1"
"USC00284339","JERSEY CITY, NJ US","1989-01-01","0.0","0.6","-1.7","-1.7"
"USC00284339","JERSEY CITY, NJ US","1989-01-02","0.0","2.2","-0.6","0.0"
"USC00284339","JERSEY CITY, NJ US","1989-01-03","0.0","3.9","0.0","0.6"
"USC00284339","JERSEY CITY, NJ US","1989-01-04","0.0","0.0","-12.2","-12.2"
"USC00284339","JERSEY CITY, NJ US","1989-01-05","0.0","-7.2","-13.3","-7.8"
"USC00284339","JERSEY CITY, NJ US","1989-01-06","13.0","-4.4","-10.0","-4.4"
"USC00284339","JERSEY CITY, NJ US","1989-01-07","0.0","1.1","-10.0","1.1"
"USC00284339","JERSEY CITY, NJ US","1989-01-08","4.6","7.8","-0.6","7.8"
"USC00284339","JERSEY CITY, NJ US","1989-01-09","0.0","3.3","-1.1","-1.1"
"USC00284339","JERSEY CITY, NJ US","1989-01-10","0.0","0.0","-3.3","-1.1"
"USC00284339","JERSEY CITY, NJ US","1989-01-11","0.0","5.6","-1.1","-1.1"
"USC00284339","JERSEY CITY, NJ US","1989-01-12","10.7","4.4","-1.1","3.3"
"USC00284339","JERSEY CITY, NJ US","1989-01-13","0.0","3.3","-1.1","-1.1"
"USC00284339","JERSEY CITY, NJ US","1989-01-14","0.8","1.1","-6.7","0.0"
"USC00284339","JERSEY CITY, NJ US","1989-01-15","9.7","3.3","0.0","2.2"
"USC00284339","JERSEY CITY, NJ US","1989-01-16","0.0","5.6","-1.1","1.1"
"USC00284339","JERSEY CITY, NJ US","1989-01-17","0.0","5.6","-0.6","2.8"
"USC00284339","JERSEY CITY, NJ US","1989-01-18","0.0","6.7","0.0","3.3"
"USC00284339","JERSEY CITY, NJ US","1989-01-19","0.3","7.8","3.3","3.3"
"USC00284339","JERSEY CITY, NJ US","1989-01-20","0.0","4.4","1.1","1.1"
"USC00284339","JERSEY CITY, NJ US","1989-01-21","0.0","-1.1","-11.7","-7.8"
"USC00284339","JERSEY CITY, NJ US","1989-01-22","0.0","3.3","-7.8","1.1"
"USC00284339","JERSEY CITY, NJ US","1989-01-23","0.0","7.8","-2.2","2.8"
"USC00284339","JERSEY CITY, NJ US","1989-01-24","0.0","7.8","1.7","5.6"
"USC00284339","JERSEY CITY, NJ US","1989-01-25","0.0","4.4","0.0","0.0"
"USC00284339","JERSEY CITY, NJ US","1989-01-26","0.8","4.4","0.0","2.8"
"USC00284339","JERSEY CITY, NJ US","1989-01-27","0.0","5.6","2.2","2.2"
"USC00284339","JERSEY CITY, NJ US","1989-01-28","0.0","6.1","0.6","2.8"
"USC00284339","JERSEY CITY, NJ US","1989-01-29","0.0","8.3","2.8","7.2"
"USC00284339","JERSEY CITY, NJ US","1989-01-30","2.5","6.1","3.3","3.3"
"USC00284339","JERSEY CITY, NJ US","1989-01-31","0.0","6.7","2.2","5.6"
"USC00284339","JERSEY CITY, NJ US","1989-02-01","0.0","16.7","4.4","12.2"
"USC00284339","JERSEY CITY, NJ US","1989-02-02","0.0","11.1","2.8","2.8"
"USC00284339","JERSEY CITY, NJ US","1989-02-03","26.2","3.9","-2.8","-2.8"
"USC00284339","JERSEY CITY, NJ US","1989-02-04","0.0","-3.3","-8.3","-6.7"
"USC00284339","JERSEY CITY, NJ US","1989-02-05","17.0","-5.6","-7.8","-6.7"
"USC00284339","JERSEY CITY, NJ US","1989-02-06","0.8","2.2","-6.7","-0.6"
"USC00284339","JERSEY CITY, NJ US","1989-02-07","0.0","0.0","-2.8","-2.8"
"USC00284339","JERSEY CITY, NJ US","1989-02-08","0.0","1.7","-6.7","-0.6"
"USC00284339","JERSEY CITY, NJ US","1989-02-09","0.0","-0.6","-8.3","-8.9"
"USC00284339","JERSEY CITY, NJ US","1989-02-10","0.0","-2.2","-10.0","-4.4"
"USC00284339","JERSEY CITY, NJ US","1989-02-11","0.0","3.9","-4.4","0.0"
"USC00284339","JERSEY CITY, NJ US","1989-02-12","0.0","4.4","-3.3","0.0"
"USC00284339","JERSEY CITY, NJ US","1989-02-13","0.0","0.0","-6.1","0.0"
"USC00284339","JERSEY CITY, NJ US","1989-02-14","7.6","10.0","1.1","7.2"
"USC00284339","JERSEY CITY, NJ US","1989-02-15","33.0","6.7","2.8","2.8"
"USC00284339","JERSEY CITY, NJ US","1989-02-16","0.0","3.3","-3.3","-4.4"
"USC00284339","JERSEY CITY, NJ US","1989-02-17","0.0","-3.9","-8.9","-6.7"
"USC00284339","JERSEY CITY, NJ US","1989-02-18","0.0","-2.8","-7.8","-6.7"
"USC00284339","JERSEY CITY, NJ US","1989-02-19","0.0","2.2","-6.7","0.0"
"USC00284339","JERSEY CITY, NJ US","1989-02-20","0.0","4.4","-1.1","2.8"
"USC00284339","JERSEY CITY, NJ US","1989-02-21","36.3","13.3","3.3","10.0"
"USC00284339","JERSEY CITY, NJ US","1989-02-22","16.5","10.0","4.4","4.4"
"USC00284339","JERSEY CITY, NJ US","1989-02-23","0.0","3.3","-2.2","-2.2"
"USC00284339","JERSEY CITY, NJ US","1989-02-24","0.0","-3.3","-7.8","-7.8"
"USC00284339","JERSEY CITY, NJ US","1989-02-25","0.0","0.6","-10.6","-4.4"
"USC00284339","JERSEY CITY, NJ US","1989-02-26","0.0","0.0","-4.4","-4.4"
"USC00284339","JERSEY CITY, NJ US","1989-02-27","0.0","3.3","-4.4","-2.2"
"USC00284339","JERSEY CITY, NJ US","1989-02-28","0.0","2.8","-2.2","-2.2"
"USC00284339","JERSEY CITY, NJ US","1989-03-01","0.0","4.4","-8.3","2.2"
"USC00284339","JERSEY CITY, NJ US","1989-03-02","0.0","2.8","-5.6","1.1"
"USC00284339","JERSEY CITY, NJ US","1989-03-03","0.0","7.2","0.0","3.3"
"USC00284339","JERSEY CITY, NJ US","1989-03-04","1.3","0.0","-1.1","-1.1"
"USC00284339","JERSEY CITY, NJ US","1989-03-05","8.9","3.3","-6.7","3.3"
"USC00284339","JERSEY CITY, NJ US","1989-03-06","3.8","1.7","-6.7","1.1"
"USC00284339","JERSEY CITY, NJ US","1989-03-07","0.0","-4.4","-10.0","-9.4"
"USC00284339","JERSEY CITY, NJ US","1989-03-08","0.0","-2.2","-10.0","-3.3"
"USC00284339","JERSEY CITY, NJ US","1989-03-09","0.0","1.7","-6.1","-1.1"
"USC00284339","JERSEY CITY, NJ US","1989-03-10","0.0","5.0","-2.8","1.7"
"USC00284339","JERSEY CITY, NJ US","1989-03-11","0.0","4.4","-3.3","0.0"
"USC00284339","JERSEY CITY, NJ US","1989-03-12","0.0","3.3","-1.7","-1.7"
"USC00284339","JERSEY CITY, NJ US","1989-03-13","0.0","2.2","-7.2","0.0"
"USC00284339","JERSEY CITY, NJ US","1989-03-14","0.0","5.6","0.0","5.6"
"USC00284339","JERSEY CITY, NJ US","1989-03-15","1.5","15.6","1.1","10.6"
"USC00284339","JERSEY CITY, NJ US","1989-03-16","0.0","12.2","4.4","5.6"
"USC00284339","JERSEY CITY, NJ US","1989-03-17","0.0","16.7","4.4","8.3"
"USC00284339","JERSEY CITY, NJ US","1989-03-18","12.7","20.0","2.8","2.8"
"USC00284339","JERSEY CITY, NJ US","1989-03-19","0.0","4.4","-1.1","0.0"
"USC00284339","JERSEY CITY, NJ US","1989-03-20","19.3","1.1","-2.8","0.6"
"USC00284339","JERSEY CITY, NJ US","1989-03-21","0.0","7.2","-0.6","1.1"
"USC00284339","JERSEY CITY, NJ US","1989-03-22","0.0","7.8","-4.4","1.1"
"USC00284339","JERSEY CITY, NJ US","1989-03-23","0.0","6.7","0.0","2.2"
"USC00284339","JERSEY CITY, NJ US","1989-03-24","33.0","4.4","0.0","0.0"
"USC00284339","JERSEY CITY, NJ US","1989-03-25","0.5","16.1","0.0","9.4"
"USC00284339","JERSEY CITY, NJ US","1989-03-26","0.0","16.1","7.2","7.8"
"USC00284339","JERSEY CITY, NJ US","1989-03-27","0.0","10.0","4.4","6.1"
"USC00284339","JERSEY CITY, NJ US","1989-03-28","0.0","25.6","7.2","20.6"
"USC00284339","JERSEY CITY, NJ US","1989-03-29","0.0","23.3","10.6","10.6"
"USC00284339","JERSEY CITY, NJ US","1989-03-30","14.5","10.6","3.3","4.4"
"USC00284339","JERSEY CITY, NJ US","1989-03-31","0.0","4.4","2.2","2.2"
"USC00284339","JERSEY CITY, NJ US","1989-04-01","0.0","8.3","2.8","3.3"
"USC00284339","JERSEY CITY, NJ US","1989-04-02","0.0","8.9","2.2","5.0"
"USC00284339","JERSEY CITY, NJ US","1989-04-03","15.0","12.2","4.4","10.0"
"USC00284339","JERSEY CITY, NJ US","1989-04-04","3.0","15.0","7.8","8.9"
"USC00284339","JERSEY CITY, NJ US","1989-04-05","11.7","23.3","10.6","11.7"
"USC00284339","JERSEY CITY, NJ US","1989-04-06","5.6","14.4","4.4","5.6"
"USC00284339","JERSEY CITY, NJ US","1989-04-07","1.0","12.2","4.4","7.8"
"USC00284339","JERSEY CITY, NJ US","1989-04-08","0.0","12.2","4.4","7.2"
"USC00284339","JERSEY CITY, NJ US","1989-04-09","1.5","10.6","4.4","7.2"
"USC00284339","JERSEY CITY, NJ US","1989-04-10","0.0","8.9","1.1","4.4"
"USC00284339","JERSEY CITY, NJ US","1989-04-11","0.0","7.8","1.1","4.4"
"USC00284339","JERSEY CITY, NJ US","1989-04-12","0.0","8.9","2.2","3.9"
"USC00284339","JERSEY CITY, NJ US","1989-04-13","12.4","7.8","1.1","4.4"
"USC00284339","JERSEY CITY, NJ US","1989-04-14","0.0","10.0","0.6","3.3"
"USC00284339","JERSEY CITY, NJ US","1989-04-15","26.7","7.8","4.4","4.4"
"USC00284339","JERSEY CITY, NJ US","1989-04-16","0.0","20.0","3.9","10.0"
"USC00284339","JERSEY CITY, NJ US","1989-04-17","0.0","18.3","4.4","6.1"
"USC00284339","JERSEY CITY, NJ US","1989-04-18","0.0","21.1","13.3","13.3"
"USC00284339","JERSEY CITY, NJ US","1989-04-19","0.0","13.3","7.2","12.2"
"USC00284339","JERSEY CITY, NJ US","1989-04-20","0.0","16.7","7.8","8.9"
"USC00284339","JERSEY CITY, NJ US","1989-04-21","0.0","18.3","7.8","12.2"
"USC00284339","JERSEY CITY, NJ US","1989-04-22","0.0","11.1","3.9","3.9"
"USC00284339","JERSEY CITY, NJ US","1989-04-23","0.0","7.8","-1.1","4.4"
"USC00284339","JERSEY CITY, NJ US","1989-04-24","0.0","7.8","3.3","3.9"
"USC00284339","JERSEY CITY, NJ US","1989-04-25","0.0","13.9","3.3","3.3"
"USC00284339","JERSEY CITY, NJ US","1989-04-26","0.0","18.9","10.0","12.2"
"USC00284339","JERSEY CITY, NJ US","1989-04-27","0.0","23.3","11.1","15.0"
"USC00284339","JERSEY CITY, NJ US","1989-04-28","0.0","18.9","6.7","10.0"
"USC00284339","JERSEY CITY, NJ US","1989-04-29","11.4","12.2","5.6","5.6"
"USC00284339","JERSEY CITY, NJ US","1989-04-30","8.6","18.9","5.6","12.2"
"USC00284339","JERSEY CITY, NJ US","1989-05-01","24.9","12.2","10.0","10.0"
"USC00284339","JERSEY CITY, NJ US","1989-05-02","23.4","16.7","9.4","12.2"
"USC00284339","JERSEY CITY, NJ US","1989-05-03","2.5","15.6","8.9","11.1"
"USC00284339","JERSEY CITY, NJ US","1989-05-04","0.0","18.9","6.1","11.1"
"USC00284339","JERSEY CITY, NJ US","1989-05-05","18.5","13.3","9.4","9.4"
"USC00284339","JERSEY CITY, NJ US","1989-05-06","0.0","20.6","11.1","13.3"
"USC00284339","JERSEY CITY, NJ US","1989-05-07","0.0","13.3","8.9","9.4"
"USC00284339","JERSEY CITY, NJ US","1989-05-08","0.0","12.2","6.1","7.8"
"USC00284339","JERSEY CITY, NJ US","1989-05-09","7.6","15.6","7.8","11.7"
"USC00284339","JERSEY CITY, NJ US","1989-05-10","49.5","10.6","8.9","8.9"
"USC00284339","JERSEY CITY, NJ US","1989-05-11","21.6","11.1","7.8","8.9"
"USC00284339","JERSEY CITY, NJ US","1989-05-12","0.0","14.4","9.4","11.1"
"USC00284339","JERSEY CITY, NJ US","1989-05-13","0.0","16.7","10.0","11.7"
"USC00284339","JERSEY CITY, NJ US","1989-05-14","0.0","16.7","10.6","12.2"
"USC00284339","JERSEY CITY, NJ US","1989-05-15","0.0","18.3","11.7","13.3"
"USC00284339","JERSEY CITY, NJ US","1989-05-16","38.1","14.4","12.8","12.8"
"USC00284339","JERSEY CITY, NJ US","1989-05-17","14.2","23.9","13.3","19.4"
"USC00284339","JERSEY CITY, NJ US","1989-05-18","0.0","26.1","13.9","17.2"
"USC00284339","JERSEY CITY, NJ US","1989-05-19","0.0","20.0","14.4","18.9"
"USC00284339","JERSEY CITY, NJ US","1989-05-20","0.0","25.6","11.1","22.8"
"USC00284339","JERSEY CITY, NJ US","1989-05-21","0.0","29.4","20.6","22.2"
"USC00284339","JERSEY CITY, NJ US","1989-05-22","0.0","28.3","16.7","23.9"
"USC00284339","JERSEY CITY, NJ US","1989-05-23","0.0","23.3","14.4","15.6"
"USC00284339","JERSEY CITY, NJ US","1989-05-24","36.8","20.0","12.8","14.4"
"USC00284339","JERSEY CITY, NJ US","1989-05-25","1.3","23.9","12.8","17.2"
"USC00284339","JERSEY CITY, NJ US","1989-05-26","0.0","24.4","14.4","15.6"
"USC00284339","JERSEY CITY, NJ US","1989-05-27","0.0","22.2","15.6","15.6"
"USC00284339","JERSEY CITY, NJ US","1989-05-28","0.0","22.2","13.3","16.7"
"USC00284339","JERSEY CITY, NJ US","1989-05-29","0.0","23.3","12.2","20.6"
"USC00284339","JERSEY CITY, NJ US","1989-05-30","0.0","25.0","14.4","21.1"
"USC00284339","JERSEY CITY, NJ US","1989-05-31","0.0","30.0","21.1","27.2"
"USC00284339","JERSEY CITY, NJ US","1989-06-01","1.3","33.3","22.2","28.9"
"USC00284339","JERSEY CITY, NJ US","1989-06-02","0.0","32.8","22.2","26.1"
"USC00284339","JERSEY CITY, NJ US","1989-06-03","0.0","28.3","20.0","22.2"
"USC00284339","JERSEY CITY, NJ US","1989-06-04","1.3","28.9","15.6","22.8"
"USC00284339","JERSEY CITY, NJ US","1989-06-05","0.0","24.4","16.1","18.3"
"USC00284339","JERSEY CITY, NJ US","1989-06-06","16.5","22.8","17.8","17.8"
"USC00284339","JERSEY CITY, NJ US","1989-06-07","26.7","17.8","15.0","15.0"
"USC00284339","JERSEY CITY, NJ US","1989-06-08","16.5","24.4","14.4","17.8"
"USC00284339","JERSEY CITY, NJ US","1989-06-09","36.8","19.4","14.4","14.4"
"USC00284339","JERSEY CITY, NJ US","1989-06-10","2.5","27.2","13.3","21.1"
"USC00284339","JERSEY CITY, NJ US","1989-06-11","0.0","22.2","15.6","19.4"
"USC00284339","JERSEY CITY, NJ US","1989-06-12","0.0","27.2","18.3","19.4"
"USC00284339","JERSEY CITY, NJ US","1989-06-13","19.1","23.3","14.4","14.4"
"USC00284339","JERSEY CITY, NJ US","1989-06-14","19.1","15.6","10.6","10.6"
"USC00284339","JERSEY CITY, NJ US","1989-06-15","11.4","15.0","11.7","13.9"
"USC00284339","JERSEY CITY, NJ US","1989-06-16","7.6","25.6","12.8","21.7"
"USC00284339","JERSEY CITY, NJ US","1989-06-17","0.0","27.2","18.9","21.1"
"USC00284339","JERSEY CITY, NJ US","1989-06-18","1.3","26.7","19.4","21.1"
"USC00284339","JERSEY CITY, NJ US","1989-06-19","1.3","26.7","19.4","21.7"
"USC00284339","JERSEY CITY, NJ US","1989-06-20","0.0","26.7","20.0","21.1"
"USC00284339","JERSEY CITY, NJ US","1989-06-21","0.0","24.4","21.1","21.1"
"USC00284339","JERSEY CITY, NJ US","1989-06-22","0.0","26.7","21.1","21.1"
"USC00284339","JERSEY CITY, NJ US","1989-06-23","0.0","28.9","20.6","22.2"
"USC00284339","JERSEY CITY, NJ US","1989-06-24","0.0","26.1","18.9","21.1"
"USC00284339","JERSEY CITY, NJ US","1989-06-25","0.0","25.6","18.9","23.9"
"USC00284339","JERSEY CITY, NJ US","1989-06-26","0.0","32.8","20.0","30.0"
"USC00284339","JERSEY CITY, NJ US","1989-06-27","0.0","33.3","21.1","26.7"
"USC00284339","JERSEY CITY, NJ US","1989-06-28","0.0","28.9","22.2","24.4"
"USC00284339","JERSEY CITY, NJ US","1989-06-29","0.0","23.9","18.9","21.1"
"USC00284339","JERSEY CITY, NJ US","1989-06-30","0.0","25.6","14.4","22.2"
"USC00284339","JERSEY CITY, NJ US","1989-07-01","0.0","27.8","16.7","21.7"
"USC00284339","JERSEY CITY, NJ US","1989-07-02","0.0","31.1","20.0","26.7"
"USC00284339","JERSEY CITY, NJ US","1989-07-03","0.0","31.1","22.2","22.8"
"USC00284339","JERSEY CITY, NJ US","1989-07-04","0.0","26.7","20.0","23.3"
"USC00284339","JERSEY CITY, NJ US","1989-07-05","49.8","24.4","19.4","19.4"
"USC00284339","JERSEY CITY, NJ US","1989-07-06","0.0","25.6","19.4","23.9"
"USC00284339","JERSEY CITY, NJ US","1989-07-07","0.0","33.3","22.2","28.3"
"USC00284339","JERSEY CITY, NJ US","1989-07-08","1.3","28.9","20.0","25.0"
"USC00284339","JERSEY CITY, NJ US","1989-07-09","0.0","30.0","17.8","25.6"
"USC00284339","JERSEY CITY, NJ US","1989-07-10","11.4","32.2","22.8","28.9"
